"PLU코드","상품명"
"8809344667380","E24차별화)스위트박스쿠키기획(19)"
"8809344667397","E24차별화)신사임당빼빼로5종기획(19)"
"8809344666703","E24차별화)제이크5000기획(19발렌)"
"8801051116113","ES)인텐시브데미지케어샴푸"
"8801051116144","ES)인텐시브데미지케어컨디셔너"
"8801051119831","ES)퍼퓸샴푸러브미400ml(해체)"
"8801051119848","ES)퍼퓸컨디셔너러브미400ml(해체)"
"1500000144074","ES)프로폴리테라안티에이징샴푸100ml(해체)"
"8801051032390","ES)프로폴리테라안티에이징샴푸500ml(해체)"
"8801051044102","ES)프로폴리테라안티에이징샴푸50ml(해체)"
"1500000144081","ES)프로폴리테라안티에이징트리트먼트100ml(해체)"
"1500000144098","ES)프로폴리테라안티에이징트리트먼트50ml(해체)"
"8809469471190","EYE)속눈썹글루(종료)"
"8809469472227","EYE)속눈썹내추럴1호"
"8809469471145","EYE)속눈썹내추럴1호(종료)"
"8809469471152","EYE)속눈썹내추럴2호"
"8809469471183","EYE)속눈썹다이나믹1호"
"8809469471169","EYE)속눈썹롱래쉬1호"
"8809469471176","EYE)속눈썹롱래쉬2호"
"8809469471121","EYE)쌍커풀테이프(단면)"
"8809469471138","EYE)쌍커풀테이프(양면)(종료)"
"8809469471206","EYE)아이래쉬컬러"
"8801019609206","E차별화)해태감자칩버터갈릭맛120g(10)"
"8801019609596","E차별화)해태감자칩트러플맛120g"
"8809294854823","E특화)니카라과다크초콜렛(드라이플라워)"
"8809141475911","E특화)로아커초코미니스클래식14입119g"
"8801062887767","E특화)롯데빼빼로(위베어베어스)(19)"
"8809294854830","E특화)씨쏠트초콜렛(드라이플라워)"
"8801111936972","E특화)크라운키커청주기획7200"
"8809294854816","E특화)핑크미스티로쉐꽃다발(드라이플라워)"
"8804508101243","F)추억의호박맛쫀디기90g"
"8809469472142","FACE)귀이개"
"8809469471282","FACE)귀이개(종료)"
"8809469472012","FACE)듀얼펜슬깎이"
"8809469471992","FACE)마기름종이50매"
"8809469472135","FACE)미용가위"
"8809469471244","FACE)미용가위(종료)"
"8809469472449","FACE)속눈썹글루"
"8809469472289","FACE)쌍커풀테이프(양면)"
"8809469472494","FACE)아이브로우가이드5종"
"8809469472173","FACE)접이식눈썹칼"
"8809469471268","FACE)접이식눈썹칼(종료)"
"8809469472128","FACE)족집게"
"8809469471275","FACE)족집게(종료)"
"8809469471916","FACE)코털가위"
"8809469471251","FACE)코털가위(종료)"
"8809469471732","FACE)피지압출기"
"1500000113438","FAVE)D밀크젤라또캔포가토(S)"
"1500000111991","FAVE)D바닐라젤라또캔포가토(S)"
"1500000112271","FAVE)D아이스바닐라카페라떼"
"1500000111984","FAVE)D아이스아인슈페너"
"1500000111960","FAVE)D아이스카페라떼"
"1500000119119","FAVE)D에스프레소_NEW"
"1500000112240","FAVE)D초코젤라또캔포가토(S)"
"1500000112257","FAVE)D핫바닐라카페라떼"
"1500000111977","FAVE)D핫아인슈페너"
"1500000111953","FAVE)D핫카페라떼"
"1500000112325","FAVE)HOT바닐라카페라떼"
"1500000069179","FAVE)ICE아인슈페너"
"8809687450571","FAVE)물티슈(1,000ea)"
"1500000113421","FAVE)밀크젤라또캔포가토(S)"
"1500000102197","FAVE)바닐라젤라또캔포가토(S)"
"1500000102203","FAVE)초코젤라또캔포가토(S)"
"8809176042423","FROG)금은사수세미(중)2P"
"8809176040610","FROG)매직블럭(중)1P"
"8809176043307","FROG)매직블럭100P(90x50x15)"
"8809176043321","FROG)매직블럭50P(90x50x30)"
"8809176041662","FROG)손가락씌우개15P"
"8809176043970","FROG)에어프라이종이호일30매"
"8809176042461","FROG)울스텐수세미2P"
"8809176043581","FROG)원데이수세미30매"
"8809176042430","FROG)은사수세미(대)3P"
"8809176042485","FROG)은사수세미(소)3P"
"8809176048524","FROG)정전기청소포200매(대형)"
"8809176048517","FROG)정전기청소포200매(표준형)"
"8809176042454","FROG)휠타수세미2P"
"8809972528671","FW산리오)마이멜로디움직이는귀마개(롱)"
"8809972528633","FW산리오)마이멜로디움직이는귀마개(숏)"
"8809972528602","FW산리오)마이멜로디인형귀마개"
"8809972528527","FW산리오)시나모롤공군모자"
"8809972526370","FW산리오)시나모롤니트장갑"
"8809972526332","FW산리오)시나모롤리본장갑"
"8809972526905","FW산리오)시나모롤방한장갑L"
"8809972526899","FW산리오)시나모롤방한장갑M"
"8809972526882","FW산리오)시나모롤방한장갑S"
"8809972528626","FW산리오)시나모롤움직이는귀마개(숏)"
"8809972528596","FW산리오)시나모롤인형귀마개"
"8809972528534","FW산리오)쿠로미공군모자"
"8809972526387","FW산리오)쿠로미니트장갑"
"8809972526349","FW산리오)쿠로미리본장갑"
"8809972526875","FW산리오)쿠로미방한장갑L"
"8809972526868","FW산리오)쿠로미방한장갑M"
"8809972526851","FW산리오)쿠로미방한장갑S"
"8809972528657","FW산리오)쿠로미움직이는귀마개(롱)"
"8809972528619","FW산리오)쿠로미움직이는털귀마개(숏)"
"8809972528589","FW산리오)쿠로미인형귀마개"
"4900480999961","G)냉동실탈취제70g"
"37000321361","G)비누아이보리90*3입"
"4210201028192","G)오랄비칫솔마이크로씬4입"
"4900480999947","G)탈취제라벤더향270g"
"4987072024621","G)핫팩하루발난로(고바야시)"
"8935024141595","G7)모카카푸치노12입(D)"
"8935024140147","G7)블랙커피15입(D)"
"8935024141342","G7)커피믹스10입(D)"
"8936195030114","GF)달고나캔디분태1kg"
"8809637098044","GG)갈릭햄샌드위치2편"
"8809637098013","GG)스모크베이컨샌드위치2편"
"8809637098037","GG)칠리크랩샌드위치2편"
"8809637098020","GG)햄게맛살샌드위치2편"
"2000001300022","GV)이중단열컵&뚜껑세트355ml20입"
"2000001300039","GV)일회용나무스푼30입"
"2000001300107","GV)일회용나무포크30입"
"2000001298381","GV)일회용보울355ml10입"
"2000001298398","GV)일회용접시17cm10입"
"2000001298374","GV)일회용접시22cm10입"
"8809469471688","HAIR)고무머리끈100입(모던)"
"8809469471671","HAIR)고무머리끈100입(파스텔)"
"8809469471091","HAIR)고무머리끈50입"
"8809469472067","HAIR)돈모롤브러쉬"
"8809469471664","HAIR)무팁머리끈3입(컬러)"
"8809469471909","HAIR)무팁머리끈5P"
"8809469471695","HAIR)무팁머리끈5입(브라운)"
"8809469471114","HAIR)무팁머리끈5입(종료)"
"8809469471008","HAIR)볼륨브러쉬"
"8809469471763","HAIR)삼각똑딱핀4입"
"8809469471107","HAIR)스프링밴드3입"
"8809469471749","HAIR)스프링밴드3입(컬러)"
"8809469472111","HAIR)실핀10입"
"8809469471060","HAIR)실핀10입(종료)"
"8809469472036","HAIR)악어집게핀1입"
"8809469471930","HAIR)알루미늄헤어롤3입"
"8809469471756","HAIR)일자똑딱핀4입"
"8809469472425","HAIR)접이식일자빗"
"8809469471015","HAIR)접이식일자빗(종료)"
"8809469471077","HAIR)집게핀2입(대)"
"8809469472104","HAIR)집게핀4입(소)"
"8809469471084","HAIR)집게핀4입(소)(종료)"
"8809469472197","HAIR)집게헤어롤2입(대)"
"8809469471640","HAIR)태슬머리끈"
"8809469472050","HAIR)탱글매직브러쉬"
"8809469471022","HAIR)팔찌머리끈3입"
"8809469472432","HAIR)팔찌머리끈3입(블랙)"
"8809469471848","HAIR)팔찌머리끈3입(핑크)"
"8809469471961","HAIR)헤어고정패드2입"
"8809469471053","HAIR)헤어롤3입"
"8809148793698","HJF)그릴닭가슴살슬라이스120g3입"
"8809148794930","HJF)매운고추장삼겹살150g"
"8809148794886","HJF)매운양념닭갈비150g"
"8809148791557","HJF)매콤닭다리살바베큐230g"
"8809148793087","HJF)매콤토시살볶음180g"
"8809148791083","HJF)미니함박볼스테이크140g"
"8809148794923","HJF)바베큐포크립300g"
"8809148791038","HJF)벌집껍데기150g"
"8809148794862","HJF)뼈없는불닭발150g"
"8809148794855","HJF)양념곱창볶음150g"
"8809148794916","HJF)참나무훈제닭다리170g"
"8809148794947","HJF)참나무훈제목살150g"
"8809148794893","HJF)참나무훈제삼겹살150g"
"8809148794848","HJF)통마늘근위볶음150g"
"8809422041217","HK)NEW컨디션환"
"8809422041293","HK)NEW컨디션환3입"
"8809422041583","HK)르블렌캐모마일500ml"
"8809422041576","HK)르블렌히비스커스500ml"
"8809422046106","HK)새싹보리블랙펫500ml"
"8809422041125","HK)새싹보리펫500ml"
"8801007070179","HK)컨디션100ml*10입"
"8809422040876","HK)컨디션CEO병150ml"
"8801007178233","HK)컨디션레이디병100ml"
"8801007071046","HK)컨디션병100ml"
"8809422043815","HK)컨디션스틱(그린애플맛)"
"8809422046977","HK)컨디션스틱(민트초코맛)"
"8809422044928","HK)컨디션스틱(자두맛)"
"8809422046953","HK)컨디션스틱(초코맛)"
"8809422044904","HK)컨디션스틱ZERO(망고맛)"
"8809422043884","HK)컨디션스틱ZERO(컨디션맛)"
"8809422046045","HK)컨디션스파클링자몽제로병100ml"
"8809422046762","HK)컨디션제로스파클링메론소다병100ml"
"8809422045116","HK)티로그골드애플아이스티스파클링제로캔355ml"
"8809422046991","HK)티로그망고수박아이스티제로펫500ml"
"8809422044447","HK)티로그복숭아아이스티제로펫500ml"
"8809422045109","HK)티로그복숭아이스티스파클링제로캔355ml"
"8809422045925","HK)티로그애플청포도아이스티제로펫500ml"
"8809422045932","HK)티로그자두아이스티제로펫500ml"
"8809422044430","HK)티로그청귤아이스티제로펫500ml"
"8809422041729","HK)헛개수EX펫500ml"
"8801007171210","HK)헛개수펫500ml"
"8809422040913","HK)히비스커스헛개수500ml"
"8809672445186","HW)K9PROPIUS디스펜서체온계"
"8809771360199","HW)K9PROPLUS디스펜서체온계삼각지지대"
"8809754050024","HW)나오크린수소독제4L"
"8809663575724","HW)닥터바이오모이스춰라이징로션100g(1+1기획)"
"8809496772789","HW)블록앤케어골프패치5입"
"41388002040","HW)블리스텍스딥리뉴얼립밤3.7g"
"41388210209","HW)블리스텍스립릴리프크림립밤6ml"
"8809724700263","HW)블리스텍스립밤사이드진열대"
"8804227026414","HW)원더워크압박밴드사이드진열대"
"8800073601126","HW)원더워크종아리압박밴드베이지(M)"
"8800073601119","HW)원더워크종아리압박밴드베이지(S)"
"88023281","J)LD멜로디1mg"
"88022161","J)LD블루롱스1mg"
"8809428621833","J)LD블루롱스1mg보루"
"88022192","J)LD블루킹사이즈1mg"
"8809428621826","J)LD블루킹사이즈1mg보루"
"88024257","J)LD블리자드5mg"
"8809428621987","J)LD블리자드5mg보루"
"88024240","J)LD수퍼슬림멜로디1mg"
"8809428621970","J)LD수퍼슬림멜로디1mg보루"
"88023267","J)LD슈퍼슬림멜로디1mg"
"8809428621789","J)LD슈퍼슬림멜로디1mg보루"
"88023274","J)LD슈퍼슬림자일로1mg"
"8809428621796","J)LD슈퍼슬림자일로1mg보루"
"88022543","J)LD와이키키듀오1mg"
"8809428621444","J)LD와이키키듀오1mg보루"
"88023298","J)LD자일로1mg"
"88024226","J)LD프레쉬수퍼슬림2mg"
"8809428621925","J)LD프레쉬수퍼슬림2mg보루"
"8809428620805","J)로직프로1캡슐블리스6mg"
"8809428620898","J)로직프로1캡슐오리지널9mg"
"8809428620812","J)로직프로1캡슐판타지6mg"
"8809428620799","J)로직프로1캡슐후레쉬6mg"
"8809428620232","J)로직프로스타터키트"
"8809428620638","J)로직프로캡슐블리스6mg"
"8809428620577","J)로직프로캡슐오리지널12mg"
"8809428620607","J)로직프로캡슐후레쉬6mg"
"88022536","J)메비우스LBS2.0선셋비치3mg"
"8809428621864","J)메비우스LBS2.0선셋비치3mg보루"
"88024943","J)메비우스LBS나이스티3mg"
"88025414","J)메비우스LBS나이스티3mg(신)"
"8809428623202","J)메비우스LBS나이스티3mg(신)보루"
"8809428622519","J)메비우스LBS나이스티3mg보루"
"88022512","J)메비우스LBS롱아일랜드1mg"
"8809428621840","J)메비우스LBS롱아일랜드1mg보루"
"88023229","J)메비우스LBS맥스옐로우1mg"
"8809428621727","J)메비우스LBS맥스옐로우1mg보루"
"88022505","J)메비우스LBS맥스옐로우슈퍼슬림3mg"
"8809428621871","J)메비우스LBS맥스옐로우슈퍼슬림3mg보루"
"88022147","J)메비우스LBS믹스그린1mg"
"8809428621239","J)메비우스LBS믹스그린1mg(보루)"
"88022567","J)메비우스LBS믹스그린수퍼슬림1mg"
"8809428621659","J)메비우스LBS믹스그린수퍼슬림1mg보루"
"88023205","J)메비우스LBS바나수퍼슬림1mg"
"8809428621703","J)메비우스LBS바나수퍼슬림1mg보루"
"88021324","J)메비우스LBS블루1mg"
"8809428620942","J)메비우스LBS블루1mg보루"
"88021393","J)메비우스LBS블루슈퍼슬림1mg"
"8809428620010","J)메비우스LBS블루슈퍼슬림1mg보루"
"88021140","J)메비우스LBS스파클링듀3mg"
"8809428621901","J)메비우스LBS스파클링듀3mg보루"
"88023212","J)메비우스LBS스파클링믹스5mg"
"8809428621710","J)메비우스LBS스파클링믹스5mg보루"
"88024295","J)메비우스LBS시트로웨이브3mg"
"8809428622038","J)메비우스LBS시트로웨이브3mg보루"
"88021379","J)메비우스LBS아이스바나2mg"
"88024585","J)메비우스LBS아이스바나2mg(신)"
"8809428622274","J)메비우스LBS아이스바나2mg(신)보루"
"8809428621918","J)메비우스LBS아이스바나2mg보루"
"88023236","J)메비우스LBS아이스스톰5mg"
"88021386","J)메비우스LBS아이스스톰5mg(New)"
"8809428621161","J)메비우스LBS아이스스톰5mg(New)보루"
"8809428621734","J)메비우스LBS아이스스톰5mg보루"
"88025278","J)메비우스LBS아이스프로스트1mg"
"8809428622700","J)메비우스LBS아이스프로스트1mg보루"
"88024523","J)메비우스LBS아이스프로스트롱스2mg"
"8809428622052","J)메비우스LBS아이스프로스트롱스2mg보루"
"88021157","J)메비우스LBS아이스피즈수퍼슬림3mg"
"88024516","J)메비우스LBS아이스피즈수퍼슬림3mg(신)"
"8809428622045","J)메비우스LBS아이스피즈수퍼슬림3mg(신)보루"
"8809428621895","J)메비우스LBS아이스피즈수퍼슬림3mg보루"
"88021331","J)메비우스LBS옐로우1mg"
"8809428620973","J)메비우스LBS옐로우1mg보루"
"88022116","J)메비우스LBS옐로우3mg"
"8809428621208","J)메비우스LBS옐로우3mg보루"
"88022123","J)메비우스LBS옐로우슈퍼슬림1mg"
"8809428621352","J)메비우스LBS옐로우슈퍼슬림1mg보루"
"88022550","J)메비우스LBS트로피컬5mg"
"8809428621642","J)메비우스LBS트로피컬5mg보루"
"88022598","J)메비우스LBS트로피컬믹스3mg"
"8809428621680","J)메비우스LBS트로피컬믹스3mg보루"
"88019154","J)메비우스LBS퍼플6mg"
"8809428620072","J)메비우스LBS퍼플6mg보루"
"88024967","J)메비우스LBS폴인브라운2mg"
"8809428622533","J)메비우스LBS폴인브라운2mg보루"
"88024950","J)메비우스LBS피크닉믹스수퍼슬림3mg"
"8809428622526","J)메비우스LBS피크닉믹스수퍼슬림3mg보루"
"88024288","J)메비우스LBS하바나크러쉬3mg"
"8809428622014","J)메비우스LBS하바나크러쉬3mg(보루)"
"88021195","J)메비우스LSS SELECT"
"88020792","J)메비우스LSS1mg(New)"
"88021126","J)메비우스LSSV1수퍼슬림"
"88021119","J)메비우스LSSV5"
"88020785","J)메비우스LSS윈드블루3mg(New)"
"88021102","J)메비우스슈퍼슬림1mg"
"8809428620485","J)메비우스슈퍼슬림1mg보루"
"88020747","J)메비우스스카이블루"
"88023243","J)메비우스스카이블루롱스"
"8809428621765","J)메비우스스카이블루롱스보루"
"49400762","J)메비우스스카이블루소프트팩"
"88023250","J)메비우스스카이블루슬림22"
"8809428621772","J)메비우스스카이블루슬림22보루"
"88020761","J)메비우스오리지날"
"88022581","J)메비우스원1mg"
"8809428621673","J)메비우스원1mg보루"
"88024233","J)메비우스원롱스1mg"
"8809428621963","J)메비우스원롱스1mg보루"
"88021317","J)메비우스원슬림22 1mg"
"8809428621932","J)메비우스원슬림22 1mg보루"
"88020754","J)메비우스윈드블루3mg"
"88019109","J)메비우스이스타일3"
"88025247","J)메비우스이스타일3(신)"
"8809428622625","J)메비우스이스타일3(신)보루"
"88019116","J)메비우스이스타일6"
"88025254","J)메비우스이스타일6(신)"
"8809428622632","J)메비우스이스타일6(신)보루"
"88022109","J)세븐스타5mg"
"8809428621192","J)세븐스타5mg보루"
"88021300","J)세븐스타7mg"
"8809428620881","J)세븐스타7mg보루"
"88025322","J)에보그린옵션_플룸"
"8809428622762","J)에보그린옵션_플룸보루"
"88025353","J)에보마젠타_플룸"
"8809428622793","J)에보마젠타_플룸보루"
"88025315","J)에보베이즈옵션_플룸"
"8809428622755","J)에보베이즈옵션_플룸보루"
"88025292","J)에보아틱_플룸"
"8809428622731","J)에보아틱_플룸보루"
"88025285","J)에보엠버_플룸"
"8809428622717","J)에보엠버_플룸보루"
"88025346","J)에보제이드_플룸"
"8809428622786","J)에보제이드_플룸보루"
"88025308","J)에보퍼플옵션_플룸"
"8809428622748","J)에보퍼플옵션_플룸보루"
"88025339","J)에보핑크옵션_플룸"
"8809428622779","J)에보핑크옵션_플룸보루"
"40329086","J)카멜블루5mg"
"88024929","J)카멜블루5mg(신)"
"8809428622618","J)카멜블루5mg(신)보루"
"88019192","J)카멜수퍼슬림이볼루션1mg"
"88019185","J)카멜수퍼슬림이볼루션3mg"
"88024974","J)카멜써머티니3mg"
"8809428622540","J)카멜써머티니3mg_보루"
"88024509","J)카멜파라다이스3mg"
"88024592","J)카멜파라다이스3mg(신)"
"8809428622564","J)카멜파라다이스3mg(신)보루"
"8809428622021","J)카멜파라다이스3mg보루"
"40329055","J)카멜필터커브8m"
"88024912","J)카멜필터커브8m(신)"
"8809428622601","J)카멜필터커브8m(신)보루"
"8809428622137","J)플룸X어드밴스드(그레이)"
"8809428622120","J)플룸X어드밴스드(블랙)"
"8809428622304","J)플룸X어드밴스드(블루)"
