가격표출력,,,,,,
,,,,,,
,,,,,,
No,PLU코드,상품명,출력여부,대분류,중분류,소분류
200,1500000183325,산리오)헤어액세서리12종세트ver2,미출력,생활잡화,생활용품,기타생활용품
201,1500000183455,일회용예약)빨대500p,미출력,생활잡화,생활용품,주방/욕실용품
202,1500000184346,25가정의달)골드카네이션코사지(1P),미출력,생활잡화,생활용품,기타생활용품
203,1500000184353,25가정의달)레드카네이션코사지(1P),미출력,생활잡화,생활용품,기타생활용품
204,1500000184360,25가정의달)레드카네이션포장(1P),미출력,생활잡화,생활용품,기타생활용품
205,1500000184377,25가정의달)골드카네이션포장(1P),미출력,생활잡화,생활용품,기타생활용품
206,1500000184384,25가정의달)장미한송이다발,미출력,생활잡화,생활용품,기타생활용품
207,1500000184391,25가정의달)용돈박스(핑크),미출력,생활잡화,생활용품,기타생활용품
208,1500000184407,25가정의달)엘레강스장미꽃다발(핑크),미출력,생활잡화,생활용품,기타생활용품
209,1500000184414,25가정의달)엘레강스장미꽃다발(블루),미출력,생활잡화,생활용품,기타생활용품
210,1500000184438,25가정의달)프리져브드장미꽃다발(대)케이스,미출력,생활잡화,생활용품,기타생활용품
211,1500000184445,25가정의달)퐁퐁꽃다발,미출력,생활잡화,생활용품,기타생활용품
212,1500000184452,25화이트)하트아크릴레인보우장미,미출력,생활잡화,생활용품,기타생활용품
213,1500000184469,25화이트)프리져브드장미꽃다발(대),미출력,생활잡화,생활용품,기타생활용품
214,1500000184506,25화이트)프리저브드미니장미꽃다발(소),미출력,생활잡화,생활용품,기타생활용품
215,1500000184513,25화이트)프리져브드미니장미꽃다발(중),미출력,생활잡화,생활용품,기타생활용품
216,1500000184582,산리오파우치)쿠로미(대),미출력,생활잡화,의류잡화,패션용품
217,1500000184599,산리오파우치)쿠로미(중),미출력,생활잡화,의류잡화,패션용품
218,1500000184605,산리오파우치)쿠로미(소),미출력,생활잡화,의류잡화,패션용품
219,1500000184612,산리오파우치)시나모롤(대),미출력,생활잡화,의류잡화,패션용품
220,1500000184629,산리오파우치)시나모롤(중),미출력,생활잡화,의류잡화,패션용품
221,1500000184636,산리오파우치)시나모롤(소),미출력,생활잡화,의류잡화,패션용품
222,1500000185947,앱예약(이원화)오미노)세탁네이처프레쉬2L,미출력,생활잡화,생활용품,세제류
223,1500000185954,앱예약(이원화)슈가)주방베이킹레몬750ml(기획),미출력,생활잡화,생활용품,세제류
224,1500000187057,앱예약(이원화)LG)겸용세빨래에디션실내건조_2.6L,미출력,생활잡화,생활용품,세제류
225,1500000187071,앱예약(이원화)모락)세탁부스터캡슐5개입,미출력,생활잡화,생활용품,세제류
226,1500000187088,앱예약(이원화)슈가)섬유겸용플라워블룸1.5L,미출력,생활잡화,생활용품,세제류
227,1500000187095,앱예약(이원화)액츠)세탁캡슐딥크린28입(기획),미출력,생활잡화,생활용품,세제류
228,1500000187101,앱예약(이원화)피죤)중성세제울터치1300ml(기획),미출력,생활잡화,생활용품,세제류
229,1500000187118,앱예약(이원화)LG)겸용세제빨래에디션진드기_2.6L,미출력,생활잡화,생활용품,세제류
230,1500000188641,앱예약(이원화)25SS산리오)마이멜로디넥쿨러,미출력,생활잡화,의류잡화,패션용품
231,1500000188658,앱예약(이원화)25SS산리오)시나모롤넥쿨러,미출력,생활잡화,의류잡화,패션용품
232,1500000188665,앱예약(이원화)25SS산리오)쿠로미넥쿨러,미출력,생활잡화,의류잡화,패션용품
233,1500000188672,앱예약(이원화)25SS산리오)포차코넥쿨러,미출력,생활잡화,의류잡화,패션용품
234,1500000188689,앱예약(이원화)25SS산리오)헬로키티쿨토시,미출력,생활잡화,의류잡화,패션용품
235,1500000188696,앱예약(이원화)25SS산리오)시나모롤쿨토시,미출력,생활잡화,의류잡화,패션용품
236,1500000188702,앱예약(이원화)25SS산리오)쿠로미쿨토시,미출력,생활잡화,의류잡화,패션용품
237,1500000188771,앱예약(이원화)25SS산리오)시나모롤큐티캡,미출력,생활잡화,의류잡화,패션용품
238,1500000188795,앱예약(이원화)25SS산리오)쿠로미큐티캡,미출력,생활잡화,의류잡화,패션용품
239,1500000188801,앱예약(이원화)25SS산리오)시나모롤샤인캡,미출력,생활잡화,의류잡화,패션용품
240,1500000188818,앱예약(이원화)25SS산리오)쿠로미샤인캡,미출력,생활잡화,의류잡화,패션용품
241,1500000188825,앱예약(이원화)25SS산리오)시나모롤썸머플랩햇,미출력,생활잡화,의류잡화,패션용품
242,1500000188832,앱예약(이원화)25SS산리오)시나모롤샤이닝플랩햇,미출력,생활잡화,의류잡화,패션용품
243,1500000189402,맥스)부탄가스220g(4입묶음),미출력,생활잡화,생활용품,라이터/가스
244,1500000190392,앱예약(이원화)테크)세탁일반안티더스트용기3L,미출력,생활잡화,생활용품,세제류
245,1500000190408,앱예약(이원화)테크)세탁드럼안티더스트용기3L,미출력,생활잡화,생활용품,세제류
246,1500000190415,앱예약(이원화)기내)보조배터리전자담배반입세트,미출력,생활잡화,생활용품,일회용품
247,1500000190422,앱예약(이원화)액츠)세탁겸용스피드워시3L(기획),미출력,생활잡화,생활용품,세제류
248,1500000190576,앱예약(이원화)ROKA)쿨티셔츠95,미출력,생활잡화,의류잡화,패션용품
249,1500000190606,앱예약(이원화)ROKA)쿨티셔츠105,미출력,생활잡화,의류잡화,패션용품
250,1500000191146,마이픽)미니멀텐트롤테이블의자세트(2-3인용),미출력,생활잡화,생활용품,기타생활용품
251,1500000191153,마이픽)폴딩롤테이블,미출력,생활잡화,생활용품,기타생활용품
252,1500000191160,마이픽)빅풋캠핑웨건(브라운),미출력,생활잡화,생활용품,기타생활용품
253,1500000191177,폴라로이드)모망체어2인블랙,미출력,생활잡화,생활용품,기타생활용품
254,1500000191184,튜맨)더블랙경질코펠세트,미출력,생활잡화,생활용품,기타생활용품
255,1500000197520,앱예약_스파오)코튼반팔티셔츠L(검),미출력,생활잡화,의류잡화,패션용품
256,1500000197537,앱예약_스파오)남성모달드로즈L(검),미출력,생활잡화,의류잡화,패션용품
257,1500000197544,앱예약_스파오)코튼반팔티셔츠M(흰),미출력,생활잡화,의류잡화,패션용품
258,1500000197551,앱예약_스파오)코튼반팔티셔츠L(흰),미출력,생활잡화,의류잡화,패션용품
259,1500000197568,앱예약_스파오)코튼반팔티셔츠M(검),미출력,생활잡화,의류잡화,패션용품
260,1500000197575,앱예약_스파오)남성모달드로즈XL(검),미출력,생활잡화,의류잡화,패션용품
261,1500000197582,앱예약_스파오)여성모달팬티M(검),미출력,생활잡화,의류잡화,패션용품
262,1500000197599,앱예약_스파오)여성모달팬티L(검),미출력,생활잡화,의류잡화,패션용품
263,1500000198206,W)프론트로우 Fair isle Pullover 그레이S,미출력,생활잡화,의류잡화,패션용품
264,1500000198275,W)프론트로우 Fair Isle Knit Cardigan_ 베이지S,미출력,생활잡화,의류잡화,패션용품
265,1500000198305,W)프론트로우 Fair Isle Knit Cardigan_ 베이지M,미출력,생활잡화,의류잡화,패션용품
266,1500000198343,W)프론트로우 Fair Isle Knit Cardigan_핑크S,미출력,생활잡화,의류잡화,패션용품
267,1500000198374,W)프론트로우 Fair Isle Knit Cardigan_핑크M,미출력,생활잡화,의류잡화,패션용품
268,1500000198381,W)프론트로우 Cashmere Knit Cardigan_레드S,미출력,생활잡화,의류잡화,패션용품
269,1500000198398,W)프론트로우 Cashmere Knit Cardigan_레드M,미출력,생활잡화,의류잡화,패션용품
270,1500000198404,W)프론트로우 Cashmere Knit Cardigan_아이보리S,미출력,생활잡화,의류잡화,패션용품
271,1500000198411,W)프론트로우 Cashmere Knit Cardigan_아이보리M,미출력,생활잡화,의류잡화,패션용품
272,1500000198428,W)프론트로우 Argyle Knit Cardigan_그레이S,미출력,생활잡화,의류잡화,패션용품
273,1500000198435,W)프론트로우 Argyle Knit Cardigan_그레이M,미출력,생활잡화,의류잡화,패션용품
274,1500000198442,W)프론트로우 Cashmere Knit Muffler_네이비,미출력,생활잡화,의류잡화,패션용품
275,1500000198459,W)프론트로우 Cashmere Knit Muffler_아이보리,미출력,생활잡화,의류잡화,패션용품
276,1500000198466,W)프론트로우 Finger Hole Knit Gloves 브라운,미출력,생활잡화,의류잡화,패션용품
277,1500000198473,W)프론트로우 Finger Hole Knit Gloves 라이트그린,미출력,생활잡화,의류잡화,패션용품
278,1500000198480,W)프론트로우 트위드파우치,미출력,생활잡화,의류잡화,패션용품
279,1500000198787,W)미민 cony logo twohole gloves 커피,미출력,생활잡화,의류잡화,패션용품
280,1500000198794,W)미민 cony logo twohole gloves 블랙,미출력,생활잡화,의류잡화,패션용품
281,1500000198800,W)미민 cony logo twohole gloves 오트밀,미출력,생활잡화,의류잡화,패션용품
282,1500000198817,W)퍼니키친 레트로 다방 커피잔세트 그린,미출력,생활잡화,생활용품,기타생활용품
