가격표출력,,,,,,
,,,,,,
,,,,,,
No,PLU코드,상품명,출력여부,대분류,중분류,소분류
212,8801068913682,삼립)스윗포테이토피자샌드위치,미출력,조리빵,샌드위치,일반샌드위치
213,8801068913699,삼립)버터갈릭스크램블샌드위치2편,미출력,조리빵,샌드위치,일반샌드위치
214,8801068913705,삼립)버터갈릭스크램블샌드위치,미출력,조리빵,샌드위치,일반샌드위치
215,8801068913712,삼립)뉴빅케이준치킨햄샌드위치2편(중단),미출력,조리빵,샌드위치,일반샌드위치
216,8801068913729,삼립)뉴빅케이준치킨햄샌드위치(중단),미출력,조리빵,샌드위치,일반샌드위치
217,8801068913736,삼립)프리미엄햄에그샌드2편(중단),미출력,조리빵,샌드위치,일반샌드위치
218,8801068913743,삼립)프리미엄햄에그샌드(중단),미출력,조리빵,샌드위치,일반샌드위치
219,8801068913750,삼립)스파이시더블치킨버거2편(중단),미출력,조리빵,햄버거,햄버거
220,8801068913767,삼립)스파이시더블치킨버거(중단),미출력,조리빵,햄버거,햄버거
221,8801068913774,삼립)상하이스파이시버거2편(중단),미출력,조리빵,햄버거,햄버거
222,8801068913781,삼립)상하이스파이시버거(중단),미출력,조리빵,햄버거,햄버거
223,8801068914894,삼립)빅듀얼햄치킨버거2편,미출력,조리빵,햄버거,햄버거
224,8801068914900,삼립)빅듀얼햄치킨버거,미출력,조리빵,햄버거,햄버거
225,8801068915181,삼립)한돈어니언바베큐버거2편,미출력,조리빵,햄버거,햄버거
226,8801068915198,삼립)한돈어니언바베큐버거,미출력,조리빵,햄버거,햄버거
227,8801068916829,삼립)햄포테이토샐러드샌드위치2편,미출력,조리빵,샌드위치,일반샌드위치
228,8801068916836,삼립)햄포테이토샐러드샌드위치,미출력,조리빵,샌드위치,일반샌드위치
229,8801068917383,삼립)빅더블치즈버거2편(중단),미출력,조리빵,햄버거,햄버거
230,8801068917390,삼립)빅더블치즈버거(중단),미출력,조리빵,햄버거,햄버거
231,8801068918762,삼립)한돈갈릭크림치즈버거2편,미출력,조리빵,햄버거,햄버거
232,8801068918779,삼립)한돈갈릭크림치즈버거,미출력,조리빵,햄버거,햄버거
233,8801068919097,삼립)치킨&에그프렌치토스트2편(중단),미출력,조리빵,샌드위치,일반샌드위치
234,8801068919103,삼립)치킨&에그프렌치토스트(중단),미출력,조리빵,샌드위치,일반샌드위치
235,8801068919202,삼립)반디더핑크_레몬크림치킨버거2편(중단),미출력,조리빵,햄버거,햄버거
