가격표출력,,,,,,
,,,,,,
,,,,,,
No,PLU코드,상품명,출력여부,대분류,중분류,소분류
229,1500000169824,대정)가득찬도시락2편(사전예약),미출력,밥류,도시락,정찬도시락
230,1500000170219,대정)남산왕돈까스도시락2편(사전예약),미출력,밥류,도시락,정찬도시락
231,1500000170332,탭스)나들이도시락2편(유부&닭강정)(특판용),미출력,밥류,도시락,덮밥/초밥
232,1500000171162,탭스)민물장어&통계란덮밥2편(사전예약),미출력,밥류,도시락,덮밥/초밥
233,1500000171797,대정)통스팸계란삼각김밥2편(특판용),미출력,밥류,주먹밥,일반삼각
234,1500000171803,대정)명란마요삼각2편(특판용),미출력,밥류,주먹밥,일반삼각
235,1500000171933,대정)티맵강릉_숙주돈까스도시락(사전예약),미출력,밥류,도시락,정찬도시락
236,1500000171964,대정)티맵강릉_숙주돈까스도시락2편(사전예약),미출력,밥류,도시락,정찬도시락
237,1500000171971,"탭스)티맵강릉_토핑유부초밥2편(꼬막,계란,불제육)(사전예약)",미출력,밥류,도시락,덮밥/초밥
238,1500000171988,탭스)통장어초밥2편(사전예약),미출력,밥류,도시락,덮밥/초밥
239,1500000175399,대정)꼬막장김밥(사전예약),미출력,밥류,김밥,줄김밥
240,1500000175405,대정)티맵꼬막장김밥2편(예약),미출력,밥류,김밥,줄김밥
241,1500000175412,대정)풍성한한가위정찬(사전예약),미출력,밥류,도시락,정찬도시락
242,1500000175429,대정)풍성한한가위정찬2편(사전예약),미출력,밥류,도시락,정찬도시락
243,1500000175450,대정)떡갈비한정식도시락(사전예약),미출력,밥류,도시락,정찬도시락
244,1500000175467,대정)떡갈비한정식도시락2편(사전예약),미출력,밥류,도시락,정찬도시락
245,1500000176440,대정)고기고기고기도시락(사전예약)(중단),미출력,밥류,도시락,정찬도시락
246,1500000176457,대정)고기고기고기도시락2편(사전예약)(중단),미출력,밥류,도시락,정찬도시락
247,1500000176464,대정)반반고기정찬(사전예약)(중단),미출력,밥류,도시락,정찬도시락
248,1500000176471,대정)반반고기정찬2편(사전예약)(중단),미출력,밥류,도시락,정찬도시락
249,1500000176556,대정)남산왕돈까스도시락2편(사전예약),미출력,밥류,도시락,정찬도시락
250,1500000176709,대정)다찬도시락(사전예약)(중단),미출력,밥류,도시락,정찬도시락
251,1500000176716,대정)다찬도시락2편(사전예약)(중단),미출력,밥류,도시락,정찬도시락
252,1500000176761,대정)매콤닭갈비&돈까스도시락(사전예약),미출력,밥류,도시락,정찬도시락
253,1500000176778,대정)매콤닭갈비&돈까스도시락2편(사전예약),미출력,밥류,도시락,정찬도시락
254,1500000176808,대정)고깃집김치삼겹살도시락(사전예약),미출력,밥류,도시락,정찬도시락
255,1500000176822,대정)고깃집김치삼겹살도시락2편(사전예약),미출력,밥류,도시락,정찬도시락
256,1500000177133,대정)토핑라면정식(스팸마요&콩나물라면)(사전예약),미출력,밥류,도시락,정찬도시락
257,1500000177140,대정)토핑라면정식2편(스팸마요&콩나물라면)(사전예약),미출력,밥류,도시락,정찬도시락
258,1500000177157,대정)토핑라면정식(치즈부대라면&밥)(사전예약),미출력,밥류,도시락,정찬도시락
259,1500000177164,대정)토핑라면정식2편(치즈부대라면&밥)(사전예약),미출력,밥류,도시락,정찬도시락
260,1500000178017,대정)티맵청양_청양마요떡갈비김밥(사전예약),미출력,밥류,김밥,줄김밥
261,1500000178024,대정)티맵청양_청양마요떡갈비김밥2편(사전예약),미출력,밥류,김밥,줄김밥
262,1500000178499,대정)흑백_참취나물김밥2편(사전예약),미출력,밥류,김밥,용기/대용량김밥
263,1500000178505,대정)흑백_참시래기나물김밥2편(사전예약),미출력,밥류,김밥,용기/대용량김밥
264,1500000178628,대정)티맵단양_마늘정찬(사전예약),미출력,밥류,도시락,정찬도시락
265,1500000178642,대정)티맵단양_마늘정찬2편(사전예약),미출력,밥류,도시락,정찬도시락
266,1500000178697,대정)흑백_오색나물비빔밥(사전예약),미출력,밥류,도시락,덮밥/초밥
267,1500000178703,대정)흑백_오색나물비빔밥2편(사전예약),미출력,밥류,도시락,덮밥/초밥
268,1500000180003,대정)불닭핫소스&콘치즈도시락(사전예약)(중단),미출력,밥류,도시락,정찬도시락
