가격표출력,,,,,,
,,,,,,
,,,,,,
No,PLU코드,상품명,출력여부,대분류,중분류,소분류
273,8801007904092,CJ)햇반솥반꿀약밥210g,미출력,가공식품,대용식,즉석밥
274,8801007912790,CJ)햇반불짬뽕덮밥,미출력,가공식품,대용식,즉석컵밥
275,8801007915340,CJ)햇반흑미밥130g,미출력,가공식품,대용식,즉석밥
276,8801007915364,CJ)햇반발아현미밥130g,미출력,가공식품,대용식,즉석밥
277,8801007920276,CJ)햇반스팸콘치즈덮밥,미출력,가공식품,대용식,즉석컵밥
278,8801007921235,CJ)햇반빅치즈닭갈비덮밥,미출력,가공식품,대용식,즉석컵밥
279,8801007921259,CJ)햇반빅간장삼겹덮밥,미출력,가공식품,대용식,즉석컵밥
280,8801007921273,CJ)햇반빅김치삼겹덮밥,미출력,가공식품,대용식,즉석컵밥
281,8801007923086,CJ)비비고꼬리곰탕460g,미출력,가공식품,대용식,기타가공식품
282,8801007962207,CJ)햇반솥반소고기우엉밥200G,미출력,가공식품,대용식,즉석밥
283,8801007968179,CJ)비비고누룽지닭다리삼계탕600g,미출력,가공식품,대용식,기타가공식품
284,8801007971339,CJ)비비고사골시래기된장국460g,미출력,가공식품,대용식,기타가공식품
285,8801007989341,CJ)햇반X농심라밥기획244g(한정),미출력,가공식품,대용식,즉석밥
286,8801007989402,CJ)밸런스밀프로틴쉐이크카카오50g,미출력,가공식품,대용식,시리얼
287,8801024955015,대상)종가집얼큰쌀국수큰컵,미출력,가공식품,면식품,용기면(대)
288,8801024955039,청정원)멸치쌀국수92g,미출력,가공식품,면식품,용기면(대)
289,8801024955299,대상)돼지고기장조림95g,미출력,가공식품,대용식,가공캔류
290,8801037001136,동서)포스트아몬드후레이크300g,미출력,가공식품,대용식,시리얼
291,8801037012682,동서)포스트콘푸라이트300g,미출력,가공식품,대용식,시리얼
292,8801037040791,동서)크랜베리아몬드그래놀라350g,미출력,가공식품,대용식,시리얼
293,8801037065619,동서)포스트오레오오즈250g,미출력,가공식품,대용식,시리얼
294,8801037094930,동서)팝콘그래놀라바삭오리지널50g,미출력,가공식품,대용식,시리얼
295,8801037094947,동서)팝콘그래놀라달콤한초코50g,미출력,가공식품,대용식,시리얼
296,8801037096552,동서)포스트콘푸라이트컵시리얼,미출력,가공식품,대용식,시리얼
297,8801037096569,동서)포스트오곡코코볼컵시리얼,미출력,가공식품,대용식,시리얼
298,8801037096576,동서)포스트오레오오즈컵시리얼,미출력,가공식품,대용식,시리얼
299,8801037097795,포스트아몬드후레이크컵시리얼,미출력,가공식품,대용식,시리얼
300,8801037097801,포스트크랜베리아몬드컵시리얼,미출력,가공식품,대용식,시리얼
301,8801037097818,포스트크리치오컵시리얼,미출력,가공식품,대용식,시리얼
302,8801039009062,사조)쟌슨빌클래식200g,미출력,가공식품,대용식,가공캔류
303,8801039009079,사조)쟌슨빌마일드200g,미출력,가공식품,대용식,가공캔류
304,8801039919149,사조)런천미트200g,미출력,가공식품,대용식,가공캔류
305,8801039938782,돼지고기장조림 110g,미출력,가공식품,대용식,가공캔류
306,8801039938799,매콤한양념깻잎 70g,미출력,가공식품,대용식,가공캔류
307,8801039938805,메추리알장조림 130g,미출력,가공식품,대용식,가공캔류
308,8801039938812,멸치볶음 50g,미출력,가공식품,대용식,가공캔류
309,8801039938836,검은콩자반 70g,미출력,가공식품,대용식,가공캔류
